created,latitude,__CLASS__,contract_time,description,adref,id,longitude,salary_is_predicted,title,redirect_url,category.label,category.__CLASS__,category.tag,company.__CLASS__,company.display_name,location.display_name,location.area,location.__CLASS__,salary_max,salary_min,contract_type
2026-07-01T17:08:17Z,45.544959,Adzuna::API::Response::Job,full_time,"Gestionnaire, Opérations de centres de données Amazon Web Services (AWS) est en forte croissance et est à la recherche d’un gestionnaire de centre de données pour rejoindre son équipe d’exploitation des infrastructures en pleine expansion. AWS est une entreprise de technologie très dynamique et leader mondial dans le domaine des centres de données. Le poste permettra d’assurer la disponibilité et la fiabilité globales pour atteindre ou surpasser les niveaux de service définis pour les opération…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NDI4ODU1NSIsInMiOiJTSmxPLXZDTThSRzhKTXl4YlJyYzdRIn0.fInirhh68Z7uKVr9Tj_WyFmX78dqnw8AcwWSn99EJNs,5784288555,-73.588138,0,"Gestionnaire, Opérations de centres de données/ Data Center Manager , YUL Datacenter Operations",https://www.adzuna.ca/details/5784288555?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Amazon,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-01T17:05:20Z,45.544959,Adzuna::API::Response::Job,,"At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive. Lyft connects people to transportation to change the way we live and get around our communities. We are a world leader in micromobility: providing the complete system that powers BIXI (in Montreal greater area), Quebec city (ÀVélo), and we operate bikeshare in New York (Citi Bike), Chicago (Divvy), San Francisco (Bay Wheels), Po…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0psTy12Q004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzg0Mjc2NTk1In0.Oe0kJajrdFwzp3FfjVFamhwVjiDYfSmo25HTprITSaA,5784276595,-73.588138,0,"Product Manager, Enterprise Software",https://www.adzuna.ca/details/5784276595?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Lyft,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-01T16:58:35Z,45.49881,Adzuna::API::Response::Job,full_time,"Ready to take the next step in your career? Join a global company shaping the future with technology that drives lasting impact. Hypertec is seeking a Construction Applications Specialist to join our MIS team in Montreal . If you are motivated, collaborative, and aligned with our values, we would love to hear from you. We believe that how we work is just as important as what we build. Our values reflect the mindset we bring to everything we do: Innovation Trust Entrepreneurship Customer Focus W…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzg0MjQ3NDg4In0.xbOky9ujCyVsHDFVnkw-6lxCbPw2f2lwYiTfYEdOTd0,5784247488,-73.7535,0,Construction Applications Specialist,https://www.adzuna.ca/details/5784247488?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Hypertec,"Dorval, Montréal","['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,,,
2026-07-01T16:57:31Z,45.544959,Adzuna::API::Response::Job,full_time,"Company Description Wepoint is the architect of major transformations for businesses and public sector organizations. We support our clients from strategy through technological implementation, always striving to think beyond the obvious and to act within the framework of Economic, Social, Environmental, and Technological Responsibility (RESET). Our goal is to create new ways of working, new economic models, and smarter environments. In nearly 20 years, we have become one of the key players in d…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzg0MjQ0MzQ3In0.LH6K_X4845YnKupc98u7GqYmdjwjseleO8uRzwo876U,5784244347,-73.588138,0,Production Support Analyst,https://www.adzuna.ca/details/5784244347?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Onepoint,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-07-01T16:55:58Z,45.544959,Adzuna::API::Response::Job,,"Keyloop bridges the gap between dealers, manufacturers, technology suppliers and car buyers. We empower car dealers and manufacturers to fully embrace digital transformation. How? By creating innovative technology that makes selling cars better for our customers, and buying and owning cars better for theirs. We use cutting-edge technology to link our clients’ systems, departments and sites. We provide an open technology platform that’s shaping the industry for the future. We use data to help cl…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NDIzODU0MCIsInMiOiI5SFRaLV9DTThSRzhKTXl4YlJyYzdRIn0.aBdAjLGM1K4X_uUF-0aHz4NDEsuL2L9hwNzmD9cdJ4I,5784238540,-73.588138,0,Analyste Support IT / IT Support Analyst (Bilingual),https://www.adzuna.ca/details/5784238540?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Keyloop,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-30T20:52:27Z,45.52903,Adzuna::API::Response::Job,part_time,"Bonjour ! Notre famille est la recherche d'une personne douce, attentionne et dynamique pour s'occuper de nos trois magnifiques enfants. Voici une petite prsentation de notre quotidien et de nos amours : Gabriel (1 an) C'est un petit garon calme et attachant. Ses activits prfres ? Jouer confortablement au sol, couter de douces chansons et se faire lire de belles histoires. Rozalia (5 ans) Rozalia est une fillette trs affectueuse, gentille et ""colleuse"". Elle a parfois besoin d'tre rassure et mi…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgyNjU1Njg3In0.JVTFc15AVIAX5nJp9pjS5DoDYpYhOn-io3pClfFWq70,5782655687,-73.93472,0,Babysitter wanted for childcare in Sainte-Marthe-sur-le-Lac,https://www.adzuna.ca/details/5782655687?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Sitly,"Sainte-Marthe-sur-le-Lac, Deux-Montagnes","['Canada', 'Québec', 'Laurentides', 'Deux-Montagnes', 'Sainte-Marthe-sur-le-Lac']",Adzuna::API::Response::Location,,,
2026-06-29T22:37:24Z,45.544959,Adzuna::API::Response::Job,,"Req Id: 431055 At Bell, our purpose is to advance how Canadians connect with each other and the world. We achieve this by providing consumers and businesses with the best network technologies in the world, innovative digital solutions and seamless customer experiences. It’s all developed and delivered by the members of TeamBell and we’re always on the lookout for people with great skills and experiences. We provide a supportive and inclusive community where all team members can succeed. And thr…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgxNjM2MTE5In0.fEqFJWjxjgCr5fcn0HHs9az-7IE2FK958BpBBsXd64o,5781636119,-73.588138,0,Deal Leader Specialist II,https://www.adzuna.ca/details/5781636119?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Bell,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-29T18:50:51Z,45.544959,Adzuna::API::Response::Job,full_time,"About Flinks Flinks is the embedded finance platform that brings together connectivity, intelligence, and payments — giving businesses the infrastructure they need to build and deliver seamless financial experiences at scale. As a leader in Open Finance in Canada, we’ve grown since 2016 into one of North America’s most trusted platforms for financial data access, enrichment, and money movement. We work with innovators across many industries, including lending, fintech, banking, insurance, and w…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgxNDg5MjI5In0.XvWRupuVn-cRHGjBM0LqKjbx1URT1KtgsN_fG893B3Q,5781489229,-73.588138,0,Senior Full-Stack Developer,https://www.adzuna.ca/details/5781489229?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Flinks,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-29T01:54:00Z,45.448835,Adzuna::API::Response::Job,,"_When applicable, Bombardier promotes flexible and hybrid work policies._ Why join us? At Bombardier, we design, build and maintain the world's peak-performing aircraft for the world's most discerning people and businesses, governments and militaries. We have been successful in setting the highest standards by putting our people at the heart of it all, and defining excellence, together. Working at Bombardier means operating at the highest level. Every day, you are part of a team that delivers s…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgwODU3NTcwIn0.BBBRczKPQylZsUi42dttYxnd2p1TlRgncSd5m7WudmU,5780857570,-73.754293,0,"Analyst, Business Intelligence",https://www.adzuna.ca/details/5780857570?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Bombardier,"Dorval, Montréal","['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,,,
2026-06-28T17:18:48Z,45.544959,Adzuna::API::Response::Job,,"At OneSpan , we specialize in digital identity and anti-fraud solutions that create exceptional and secure experiences. Chez OneSpan , nous sommes spécialisés dans les solutions d'identité numérique et de lutte contre la fraude qui créent des expériences exceptionnelles et sécurisées. Nous sommes un leader mondial dans la fourniture de vérifications d'identité à haute assurance, de signature de transactions, d'authentification, de sécurité mobile, de flux de travail simplifiés par signature éle…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgwNTM4NTUxIn0.QrfkyrHPF7NN0SqUX6qOhtqYPFeaXKuVfJ9qj6cNUe0,5780538551,-73.588138,0,chef(fe) de produit (UI/UX) - Product Manager (UI/UX),https://www.adzuna.ca/details/5780538551?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,OneSpan,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-28T17:18:43Z,45.544959,Adzuna::API::Response::Job,full_time,"Votre rôle à titre de Développeur(euse) logiciel principal(e), Full Stack Le ou la Développeur(euse) logiciel principal(e), Full Stack est la voix technique principale de l'équipe rapports clients au sein du pôle Clients de Dialogue. Vous travaillerez aux côtés d'un développeur intermédiaire, d'un analyste de données, d'un développeur de données, d'un gestionnaire de produit et d'un designer, sous la responsabilité du gestionnaire du rapports clients. Votre étoile polaire (votre objectif princi…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgwNTM4NDc1In0.2nKCjb847bO5v2bpr9wBthMDXEMB-EmZCuLsOzUTDSc,5780538475,-73.588138,0,"Développeur(euse) logiciel principal(e), Full Stack (Expérience client)",https://www.adzuna.ca/details/5780538475?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Offres d'emploi,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-28T17:16:16Z,45.544959,Adzuna::API::Response::Job,full_time,"We’re seeking someone to join our team as a Data Pipeline Engineering Specialist to design, build, and operate critical data pipelines that ingest and process cyber event data for security analytics and monitoring platforms. In the Technology division, we leverage innovation to build the connections and capabilities that power our Firm, enabling our clients and colleagues to redefine markets and shape the future of our communities. This is a Cyber Security Engineering III position at Director l…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgwNTM2MjAzIn0.ncmok4XbgSYaProP1bbxr5ya-I0K7LNeiKwG0qMFt1c,5780536203,-73.588138,0,Data Pipeline Engineering Specialist (Cybersecurity) (Hybrid),https://www.adzuna.ca/details/5780536203?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Morgan Stanley,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-28T17:15:16Z,45.50022,Adzuna::API::Response::Job,full_time,"dcbel Inc. (www.dcbel.energy) designs and sells residential products to make clean, efficient, and sustainable energy accessible to all — because everyone in the world deserves energy without compromise. dcbel is at the leading edge of the residential energy revolution. Its products enable decentralized energy consumption and production through its vertically integrated suite of energy hardware and software products, and their supporting infrastructure. Our flagship product, dcbel Ara, is a Hom…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgwNTM1MzU0In0.MeN-3r-RVB6O8xdCjlBrSL3SlsXkde10_8WEKw7L4_A,5780535354,-73.65231,0,Application Integration Specialist,https://www.adzuna.ca/details/5780535354?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,dcbel Inc,"Mont-Royal, Montréal","['Canada', 'Québec', 'Montréal', 'Mont-Royal']",Adzuna::API::Response::Location,,,
2026-06-28T17:14:31Z,45.544959,Adzuna::API::Response::Job,full_time,"Votre rôle à titre de Développeur(euse) logiciel, Full Stack Le ou la Développeur(euse) Full Stack rejoint l'équipe Rapports clients au sein du pôle Clien t de Dialogue. Vous travaillerez aux côtés d'un(e) développeur senior, d'un analyste de données, d'un développeur de données, d'un(e) gestionnaire de produit et d'un designer. Votre travail s'articulera autour de deux mandats connectés : contribuer au développement du portail administrateur de Dialogue basé sur React (utilisé par tous les cli…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDUzNDc3OCIsInMiOiI5SFRaLV9DTThSRzhKTXl4YlJyYzdRIn0.QE0dNcRTI-CtRLFjGAuVUmTiHqzBddpgf57CahoyODA,5780534778,-73.588138,0,"Développeur(euse) logiciel, Full Stack (Expérience Client)",https://www.adzuna.ca/details/5780534778?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Offres d'emploi,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-28T17:12:28Z,45.544959,Adzuna::API::Response::Job,,"We're looking for a Senior Machine Learning Engineer with strong computer vision expertise to join our Biometrics team. You'll ramp up on the biometrics domain while contributing to the design, training, and scaling of our ML systems end-to-end on AWS. The final job level for this role will be determined following the interview process. What You’ll Do Design and develop computer vision models and pipelines, contributing to biometrics use cases such as face detection, quality assessment, and rec…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDUzMzA1MiIsInMiOiI5SFRaLV9DTThSRzhKTXl4YlJyYzdRIn0.8w9mUKxQlqVp9w4Ls5QYEwTgouTq2zfwlgLnf64TfrY,5780533052,-73.588138,0,Senior Machine Learning Engineer,https://www.adzuna.ca/details/5780533052?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Jumio,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-28T17:10:12Z,45.515359,Adzuna::API::Response::Job,,"Langue requise : Bilinguisme français/anglais idéal – candidats unilingues anglophones acceptés Heures de travail par semaine : 36 heures par semaine Type de poste : à distance / sur site : Mode hybride – Montréal (1 jour/semaine chez le client) Durée de la mission en mois : 12 mois renouvelables À propos du poste Nous recherchons un Analyste des systèmes PeopleSoft pour rejoindre une équipe responsable des systèmes RH, Paie et Finance dans un environnement d'entreprise complexe et en constante…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDUzMTQxNiIsInMiOiI5SFRaLV9DTThSRzhKTXl4YlJyYzdRIn0.MUztukNq4JaFt_9CTEvoadyZJpMkzhhlb5ObLnkvLck,5780531416,-73.579237,0,Analyste des systèmes PeopleSoft,https://www.adzuna.ca/details/5780531416?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Xideral,"Outremont, Montréal","['Canada', 'Québec', 'Montréal', 'Outremont']",Adzuna::API::Response::Location,,,contract
2026-06-28T17:01:00Z,45.544959,Adzuna::API::Response::Job,full_time,"English will follow - La version anglaise suivra Only candidates located in Québec will be considered. Seuls les candidats situés au Québec seront sélectionnés.   VO2 GROUP Leader français et indépendant du conseil tech & numérique Nous opérons à Paris, Montréal, Shanghai, New York et Genève, avec plus de 800 consultants.   Acteur global de l'expérience client et corporatif Nous collaborons avec les marques internationales les plus iconiques et contribuons à leur succès : ✔️ De la stratégie et …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MDUyNDc1NiIsInMiOiI5SFRaLV9DTThSRzhKTXl4YlJyYzdRIn0.VoPzXoZKJUwyZINUXjti_V0Fv072Qfdq8LWY0UiWvAE,5780524756,-73.588138,0,[VO2 Canada] - Chef.fe de projet Tech – Missions Ponctuelles,https://www.adzuna.ca/details/5780524756?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,VO2 Group,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-28T16:50:14Z,45.484,Adzuna::API::Response::Job,full_time,"English will follow OPAL-RT Technologies est à la recherche d’un DevOps. À propos d’OPAL-RT Technologies : Imaginez travailler pour une entreprise qui compte parmi ses clients la NASA, Bombardier, ABB, EMBRAER, MIT, GE, Ford, GM, NREL, RTE et SNCF ! OPAL-RT s’est donné comme ambitieux défi de démocratiser la simulation temps réel afin de la rendre accessible à chaque ingénieur et chercheur. En rejoignant le clan des OPALIENS, vous contribuerez à la technologie du futur. Leader mondial dans la d…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1NzgwNDk3NDMxIn0.om6JEtX-L1hPWklN00Z1UUZe_xOLRy1ZAwSPOUzzsh0,5780497431,-73.56215,0,DevOps,https://www.adzuna.ca/details/5780497431?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,OPAL-RT,"Verdun, Montréal","['Canada', 'Québec', 'Montréal', 'Verdun']",Adzuna::API::Response::Location,,,
2026-06-27T22:41:30Z,45.49842,Adzuna::API::Response::Job,,"SYSTRA Canada is part of the SYSTRA group, an international consulting and engineering group, a world leader in the design of transport infrastructures. SYSTRA Canada is an engineering and consulting firm whose primary focus is to offer transportation solutions, whether for passengers or goods: feasibility studies of building a new railway line, increasing the capacity of the existing infrastructure, privatization of a railway. The ALTO project is a major infrastructure initiative in Canadian h…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzc5NzQwMjM3In0.WN4WTJP-4t-6Sn96Wp5S4X6TxTdMXzKjGrBy5rNptHE,5779740237,-73.57045,0,PMO Data Analyst,https://www.adzuna.ca/details/5779740237?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,SYSTRA,"Westmount, Montréal","['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,,,permanent
2026-06-27T17:19:22Z,45.544959,Adzuna::API::Response::Job,full_time,"Position Description: Contribute to the success of strategic initiatives at the heart of a constantly evolving Agile environment! CGI Montréal is looking for a Software Architect to design, evolve, and modernize our organization's application solutions. Working closely with multidisciplinary teams, you will help define high-performing, secure, and scalable architectures while influencing the technology directions that support CGI’s growth, innovation, and digital transformation, as well as that…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzc5NDk1MDA2In0.XOjvrJYCSjfXtHymO6RJK260BjiyEBonIFOIasQuW20,5779495006,-73.588138,0,Software Architect,https://www.adzuna.ca/details/5779495006?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,CGI,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-27T17:19:12Z,45.544959,Adzuna::API::Response::Job,full_time,"English will follow - La version anglaise suivra Only candidates located in Québec will be considered. Seuls les candidats situés au Québec seront sélectionnés.   VO2 GROUP Leader français et indépendant du conseil tech & numérique Nous opérons à Paris, Montréal, Shanghai, New York et Genève, avec plus de 800 consultants.   Acteur global de l'expérience client et corporatif Nous collaborons avec les marques internationales les plus iconiques et contribuons à leur succès : ✔️ De la stratégie et …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTQ5NDg5OSIsInMiOiI5SFRaLV9DTThSRzhKTXl4YlJyYzdRIn0.MSdxaaeO3tAG5vMRPLN1vDcp80lhusWl_SJi4TIwrL0,5779494899,-73.588138,0,[VO2 Canada] - Développeuse.eur Back-End- Missions Ponctuelles,https://www.adzuna.ca/details/5779494899?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,VO2 Group,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-27T17:17:14Z,45.544959,Adzuna::API::Response::Job,full_time,"Position Description: CGI est à la recherche de Développeurs(ses) Java senior appelés à intervenir auprès de clients d'envergure, notamment dans le cadre de programmes de modernisation des paiements. Dans ce rôle, vous contribuez activement au développement de solutions backend modernes, basées sur des architectures microservices, à la conception d'API RESTful performantes et sécurisées, ainsi qu'à l'évolution continue de plateformes applicatives critiques liées aux écosystèmes de paiements. Vo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTQ5MzE2OSIsInMiOiI5SFRaLV9DTThSRzhKTXl4YlJyYzdRIn0.v6MCBo1SCISkdl3k5ZG6Ha-tzV1SDWudaYR8zDHiwM0,5779493169,-73.588138,0,Développeur Java,https://www.adzuna.ca/details/5779493169?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,CGI,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
2026-06-27T17:14:42Z,45.544959,Adzuna::API::Response::Job,full_time,"Informations générales Entité Siège social Groupe Legault. 11200 Rue Renaude-Lapointe, H1J-2V7, Anjou, QC Référence 2026-4119 Categorie de l'offre Standard Intitulé du poste Ingénieur logiciel senior Contrat Permanent temps plein Description de la mission Le Groupe Legault est un leader canadien de l’industrie des animaux de compagnie, fort de plus de 170 magasins à travers le pays. Entreprise familiale québécoise depuis plus de 105 ans, nous développons, distribuons et commercialisons de la no…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzc5NDgxODc4In0.yee3QpOfmSA4XZCHIu-c0NS7NoQqBHWEtkTUKLjYa1Q,5779481878,-73.588138,0,Ingénieur logiciel senior,https://www.adzuna.ca/details/5779481878?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Groupe Legault,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,permanent
2026-06-27T17:11:57Z,45.49881,Adzuna::API::Response::Job,full_time,"Ready to take the next step in your career? Join a global company shaping the future with technology that drives lasting impact. Hypertec is seeking a Senior Manager, Operational Excellence to join our Operations team in Montreal, Quebec . If you are motivated, collaborative, and aligned with our values, we would love to hear from you. We believe that how we work is just as important as what we build. Our values reflect the mindset we bring to everything we do: Innovation Trust Entrepreneurship…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3OTQ1OTM0NiIsInMiOiI5SFRaLV9DTThSRzhKTXl4YlJyYzdRIn0.p8CmS3WFapvMoDR6Fd4xlsQInjiyMeUl3bifodMVhUo,5779459346,-73.7535,0,"Senior Manager, Operational Excellence",https://www.adzuna.ca/details/5779459346?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Hypertec,"Dorval, Montréal","['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,,,
2026-06-27T17:07:37Z,45.50687,Adzuna::API::Response::Job,full_time,"Description Veuillez prendre note que ce poste est situé à Trois-Rivières. Votre rôle, votre impact En tant que technicien ou technicienne informatique, intermédiaire, vous serez responsable du soutien technique quotidien, de la gestion des équipements et des logiciels, de la résolution de problèmes variés, et de la maintenance préventive des environnements technologiques. Vous collaborerez étroitement avec l’équipe TI pour garantir la stabilité, la disponibilité et les performances des infrast…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzc5NDMyNjAyIn0.nLwYZrZ-hWop6KAxvPRzNLM-WWeGUUTX1kO8tKhgHXc,5779432602,-73.56065,0,"Technicien ou technicienne informatique, intermédiaire",https://www.adzuna.ca/details/5779432602?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Alithya,"Westmount, Montréal","['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,,,
2026-06-27T17:07:02Z,45.50022,Adzuna::API::Response::Job,full_time,"dcbel Inc. (www.dcbel.energy) designs and sells residential products to make clean, efficient, and sustainable energy accessible to all — because everyone in the world deserves energy without compromise. dcbel is at the leading edge of the residential energy revolution. Its products enable decentralized energy consumption and production through its vertically integrated suite of energy hardware and software products, and their supporting infrastructure. Our flagship product, dcbel Ara, is a Hom…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzc5NDI4MzI3In0.FaFAT_RkZtZdXuNoVb2YGw3gJE-tPCU_5lh0W139Jlc,5779428327,-73.65231,0,Embedded UI Developer,https://www.adzuna.ca/details/5779428327?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,dcbel Inc,"Mont-Royal, Montréal","['Canada', 'Québec', 'Montréal', 'Mont-Royal']",Adzuna::API::Response::Location,,,
2026-06-27T17:05:48Z,45.544959,Adzuna::API::Response::Job,,"English will follow QUI NOUS SOMMES Sid Lee est un collectif créatif multidisciplinaire qui cherche à briser l’ordinaire pour repenser la façon dont les marques connectent par la créativité, la culture, l'innovation et le design. Plus de 300 artisan·e·s travaillent avec cœur comme une seule équipe à partir des bureaux de Montréal, Toronto, New York, Paris, Londres et San Francisco. En défiant les attentes, notre travail définit l’avenir des marques et le monde qui les entoure. Sa communauté cré…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOUhUWi1fQ004Ukc4Sk15eGJScmM3USIsImkiOiI1Nzc5NDE4NjIwIn0.4iHMLHdnMTa3_xGoWKmCBXMJegUMxyzM6a8LTe0QAzg,5779418620,-73.588138,0,Cordonnateur.trice aux opérations TI - IT Operations Coordinator,https://www.adzuna.ca/details/5779418620?utm_medium=api&utm_source=e90db681,IT Jobs,Adzuna::API::Response::Category,it-jobs,Adzuna::API::Response::Company,Sid Lee,"Montréal, Québec","['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,,,
