adref,description,created,title,longitude,salary_is_predicted,id,redirect_url,latitude,__CLASS__,company.display_name,company.__CLASS__,location.display_name,location.__CLASS__,location.area,category.tag,category.__CLASS__,category.label,salary_max,salary_min,contract_time,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxNjk3MTQ4In0.NhjnSl2nVaDA5KPQ6Htptdg3X8d9FgAV-di7i3Xfw7M,"Role Overview & Mindset As an ERP Functional Analyst , you are the strategic and technical bridge between our clients' operational realities and the power of cloud technology. Possessing a strong client-facing mindset, you love leading conversations, simplifying complex concepts, and guiding teams through business process optimization and system adoption with empathy and clarity. We seek a self-starter who is naturally curious—someone who constantly strives to understand the ""why"" behind a busi…",2026-07-15T17:44:15Z,ERP NetSuite Functional Analyst,-73.588138,0,5801697148,https://www.adzuna.ca/details/5801697148?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,GURUS Solutions,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTY4NjEzOSIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0._WN8qi_szy2TVJyVuERz5Eu2BWSvT6a4UVxUgmQ4HjM,"dcbel Inc. (www.dcbel.energy) designs and sells residential products to make clean, efficient, and sustainable energy accessible to all — because everyone in the world deserves energy without compromise. dcbel is at the leading edge of the residential energy revolution. Its products enable decentralized energy consumption and production through its vertically integrated suite of energy hardware and software products, and their supporting infrastructure. Our flagship product, dcbel Ara, is a Hom…",2026-07-15T17:42:20Z,Collaboration & Documentation Systems Administrator,-73.65231,0,5801686139,https://www.adzuna.ca/details/5801686139?utm_medium=api&utm_source=e90db681,45.50022,Adzuna::API::Response::Job,dcbel Inc,Adzuna::API::Response::Company,"Mont-Royal, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Mont-Royal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTY3OTUxNiIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0.YVyd8X1NcRxMH3NhrSwOHw0s85HDi36XaZMU4dDQWsI,"At CWP Energy, we operate at the intersection of energy trading, quantitative research, and power systems engineering to drive innovation across North American electricity markets. Our fast-paced and entrepreneurial culture brings together curious minds who thrive on solving complex problems, challenging ideas, and building impactful solutions. As we continue to expand our investment activities, we are looking for a highly analytical FTRs Risk Analyst to join our team and help strengthen our un…",2026-07-15T17:41:47Z,FTRs Risk Analyst / Analyste risques - FTRs,-73.5575,0,5801679516,https://www.adzuna.ca/details/5801679516?utm_medium=api&utm_source=e90db681,45.50039,Adzuna::API::Response::Job,CWP Energy,Adzuna::API::Response::Company,"Verdun, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Verdun']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTY3MTk0MSIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0.M2sF5kU3ra0yj02a61CGRlyahWmxQOBq_OmnOcwIu4w,"Interested in a role that puts you at the heart of the client experience? This role is for you if you enjoy meeting clients face-to-face and are ready to spend 50-75% of your time on the road across Canada and the US. We’re looking for a skilled professional who’s confident leading onboarding sessions, solving problems on-site, and making sure our clients feel supported every step of the way. Who we are : Kimoby is a fast-growing SaaS company serving the automotive industry with solutions that …",2026-07-15T17:41:10Z,Bilingual Client Onboarding Specialist / Spécialiste bilingue en intégration client,-73.588138,0,5801671941,https://www.adzuna.ca/details/5801671941?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Kimoby,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxNjY2ODM2In0.DWLbtG_wgGY93OyVhTS8s4o9zcAcJUFoQdZEDMpqSec,"Company Description Wepoint is the architect of major transformations for businesses and public sector organizations. We support our clients from strategy through technological implementation, always striving to think beyond the obvious and to act within the framework of Economic, Social, Environmental, and Technological Responsibility (RESET). Our goal is to create new ways of working, new economic models, and smarter environments. In nearly 20 years, we have become one of the key players in d…",2026-07-15T17:40:42Z,Technicien(ne) en observabilité d'infrastructure,-73.588138,0,5801666836,https://www.adzuna.ca/details/5801666836?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Onepoint,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxNjY0NTUwIn0.NyiIsuJlqhRMAsuNsj4s3SiMWQ0BJDC6idTJYmbff1E,"We are looking for a highly skilled Senior .NET Backend Developer to join our backend team. In this role, you will be responsible for designing, developing, and maintaining robust and scalable backend systems using .NET technologies. The ideal candidate has a deep understanding of software architecture, clean coding practices, and experience building high-performance APIs and event-driven services. Key Responsibilities Design, develop, and maintain backend services using .NET and C# Apply Clean…",2026-07-15T17:40:30Z,SR .NET Back End Developer,-73.588138,0,5801664550,https://www.adzuna.ca/details/5801664550?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,DBLX,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxNDg1MDYyIn0.hzhtSLapvSFqNbIoFe2CtZYQ1rfTuYsPVMZgBFw_LGU," VERSION FRANÇAISE (English below) Aidez-nous à redéfinir le support client à l'ère de l'IA. La plupart des entreprises gèrent leur support client avec des systèmes de billetterie conçus en 2007, auxquels l'IA a été greffée après coup. Botpress est la plateforme d'agents IA de niveau entreprise pour le support client — conçue dans l'autre sens. 3e start-up B2B en IA à la croissance la plus rapide au monde, nous remplaçons à grande échelle des plateformes traditionnelles comme Zendesk — dans tou…",2026-07-15T15:08:00Z,Stagiaire en vente / Sales Intern (Fall 2026),-73.588138,0,5801485062,https://www.adzuna.ca/details/5801485062?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Botpress Technologies Inc.,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxNDg1MDU1In0.eVsF4ymLAs8PXBtJvtSfv5-AnkMsBWZ6p4WQCTK-hGI,"Aperçu du poste : Genetec recherche un administrateur de sécurité réseau pour rejoindre notre équipe. À ce poste, vous contribuerez à définir, mettre en œuvre, surveiller et améliorer en permanence l'architecture de nos contrôles de sécurité réseau à travers les couches de périmètre, de segmentation interne, de cloud et d'accès basé sur l'identité. Vous travaillerez en étroite collaboration avec les équipes réseau, sécurité, infrastructure et identité afin de concevoir des modèles de réseau séc…",2026-07-15T15:07:59Z,Spécialiste en sécurité des réseaux / Network Security Specialist,-73.588138,0,5801485055,https://www.adzuna.ca/details/5801485055?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Genetec,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxNDA3MDM4In0.XvGFvcYiyaOjuiYhkx-fzpWatnTBEB1iJN7QY26UopA,"Having recognized the advantages of remote work, such as improved employee morale, increased productivity, and positive impacts on both employee wellbeing and the environment, we are proud to be a digital-first company. Our digital first work environment, combined with our conveniently located offices and collaborative workspaces, provides our team with the freedom and flexibility to work in the most productive way for them. About us Tecsys is a fast-growing innovator offering supply chain solu…",2026-07-15T12:59:39Z,Intern -Technical Writer (Fall 2026),-73.588138,0,5801407038,https://www.adzuna.ca/details/5801407038?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Tecsys Inc.,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMjUxMjc2In0.3eFDBuiPPcl9slVazzvDFgAYB3N7Wqrt7Ke4WFrUZ6s,"Description du poste Effectuer les recherches, recommandations et documentations pour la conception de solution et création de réseau de télécommunication variés. (Réseau IP, Télécommunication (VoIP, réseau de téléphonie fixe ou mobile), Radiocommunication, etc.) ; Connaissance des produits sans fils (RF) ; Rédaction de plans et devis pour les clients ; Rédaction technique en réponse à des devis client ; Convertir les besoins d’affaires des clients en solution TI efficace ; Coordonner la valida…",2026-07-15T09:25:32Z,Spécialiste réseau,-73.588138,0,5801251276,https://www.adzuna.ca/details/5801251276?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Artelia,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMjUxMjg0In0.D0vVxAwLWsJ3__4OHFoh1l0_2PrIcIT3CtUUKSObzf0,"Description du poste Les projets d’infrastructures de transport collectif de grande envergure, incluant des ouvrages souterrains complexes, des stations de métro, des bâtiments techniques et des environnements hautement coordonnés, vous attirent ? Vous souhaitez mettre à profit votre expertise en surveillance de chantier dans le cadre d’un projet majeur, où rigueur technique, jugement terrain et coordination multidisciplinaire sont essentiels à la réussite ? Vous êtes reconnu·e pour votre capac…",2026-07-15T09:25:32Z,Architecte ou Technicien·ne senior en architecture — surveillance de chantier,-73.588138,0,5801251284,https://www.adzuna.ca/details/5801251284?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Lemay,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMjExNjEzIn0.s-0F_0CyT5NcUt6WrV1kL-uMOAlchCnbyZiyi-D3Ruc,"Senior Idenitity Access Management Developer (Forgerock OpenAM) Experience Required: 5 Years Key Responsibilities • Design, develop, and support Identity and Access Management (IAM) solutions using the ForgeRock platform • Install, configure, deploy, and maintain ForgeRock components across enterprise environments • Configure and customize ForgeRock Identity Gateway (IG) for secure application integrations • Develop and customize Groovy scripts within ForgeRock solutions • Customize Identity Ga…",2026-07-15T09:03:06Z,Senior Idenitity Access Management Developer (Forgerock OpenAM),-73.588138,0,5801211613,https://www.adzuna.ca/details/5801211613?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Astra North Infoteck Inc.,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,10000.0,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMjExNjAzIn0.XTg5geSvv1EYushjZxjf9rN7bGZk4IxeQLPKvWYm_ZA,"Salesforce Architect – Revenue Cloud & CPQ Role Description • Design and architect enterprise Salesforce Revenue Cloud solutions with deep expertise in Quote-to-Cash (Q2C) processes • Lead solution architecture for Salesforce CPQ and Billing (Revenue Cloud) implementations • Collaborate closely with business stakeholders to translate business requirements into scalable, high-performance Salesforce solutions • Define architecture, technical design, and implementation strategies for enterprise-sc…",2026-07-15T09:03:05Z,Salesforce Architect – Revenue Cloud & CPQ,-73.588138,0,5801211603,https://www.adzuna.ca/details/5801211603?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Astra North Infoteck Inc.,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,10000.0,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTA4MjgwMiIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0.U_IpOuVzXPcZh4mxQrsYKEGroQO-eQlDNYT-FH05bPU,"Job Description Job Description:\n\nEn tant que pionnier mondial dans le domaine des refroidisseurs centrifuges sans huile et fort d'un portefeuille croissant de solutions de gestion thermique, SMARDT s'engage à fournir des systèmes à haut rendement et à faible consommation d'énergie pour les industries, les promoteurs immobiliers, les centres de soins de santé et les établissements d'enseignement du monde entier. Nous exploitons des sites de production aux États-Unis, au Canada, en Allemagne, …",2026-07-15T06:16:40Z,Technologue sr. en systèmes de contrôle / Senior Controls Technologist,-73.754293,0,5801082802,https://www.adzuna.ca/details/5801082802?utm_medium=api&utm_source=e90db681,45.448835,Adzuna::API::Response::Job,Smardt,Adzuna::API::Response::Company,"Dorval, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Dorval']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMDgyNzMzIn0.m3mFuW_MSF-s09PiUHu71tYXYoUID5Q9pq1zh2aOYAU,"Job Description Job Description Company Description For over 40 years, LGI has built software that healthcare organizations depend on. AI is now at the heart of that work — not as a destination, but as the engine behind our next generation of mission-critical solutions and our enduring mission: helping healthcare organizations perform at their best. We’re looking for exceptional people who are passionate about technology, uncompromising in their standards, and driven to push the boundaries of w…",2026-07-15T06:16:35Z,AI Augmented Developer,-73.588138,0,5801082733,https://www.adzuna.ca/details/5801082733?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,LGI Healthcare Solutions Santé Inc.,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTA4MjczMCIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0.qoz6h66CbCgPNF1Kgk2ZGXsRhQiCT8mJvGCXGUlpeFw,"Job Description Job Description Company Description For over 40 years, LGI has built software that healthcare organizations depend on. AI is now at the heart of that work, not as a destination, but as the engine behind our next generation of mission-critical solutions and our enduring mission: helping healthcare organizations perform at their best. We’re looking for exceptional people who are passionate about technology, uncompromising in their standards, and driven to push the boundaries of wh…",2026-07-15T06:16:34Z,AI Talent Opportunities,-73.588138,0,5801082730,https://www.adzuna.ca/details/5801082730?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,LGI Healthcare Solutions Santé Inc.,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMDgwNDMzIn0.K4sC70bqnDhSHASv27Li5PFcAyLvL75UEXLgk5GF0iM,"Job Description Job Description L’Agence Index est une compagnie de Marketing œuvrant dans l’Intelligence Artificielle, spécialisée en solutions et services de Marketing Web utilisant les plus récentes technologies de Machine Learning. En joignant Index, vous rejoindrez une équipe d’experts passionnés et dédiés à aider les clients à atteindre leurs objectifs d'affaires. Nous sommes une compagnie à échelle humaine où les résultats, l’innovation, la transparence, la proactivité et le respect sont…",2026-07-15T06:14:58Z,"Expert(e) Marketing Digital, Senior",-73.588138,0,5801080433,https://www.adzuna.ca/details/5801080433?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Index,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,110000.0,60000.0,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTA4MDM1MCIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0.i3YBpTpkFaC-t4HWk8o-Ou15kjKkRHpUvpSWN9GCRrg,"Job Description Job Description Objectif du poste En tant que développeur logiciel sénior – Plateforme Cloud, vous jouerez un rôle de premier plan dans la création et l'amélioration du logiciel qui alimente notre vision : Créer des moments qui touchent les gens. Vous conceverez et mettrez en œuvre des fonctionnalités complexes, façonnerez des normes de codage et guiderez les décisions techniques au sein de votre équipe. En mentorant des ingénieurs moins expérimentés, en contribuant aux discussi…",2026-07-15T06:14:50Z,Développeur logiciel senior - Plateforme cloud/ Senior Software Engineer - Cloud Platform,-73.588138,0,5801080350,https://www.adzuna.ca/details/5801080350?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Tait,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTA3OTU3NiIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0.Ez6rgNJc-UMX93GVyVZWWFeqSYEsU0JNePhsXpZqpNo,"Job Description Job Description Description du poste Développeur Web Full Stack Senior (3D rendering) Evident Canada est une société du groupe Wabtec ! Evident Canada, une société du groupe Wabtec, est un chef de file mondial dans la fabrication d'équipements d'inspection innovants utilisés dans des applications industrielles et de recherche dans l'aérospatiale, la production d'énergie, la pétrochimie, les infrastructures civiles, l'industrie automobile et les produits de consommation. Résumé d…",2026-07-15T06:13:34Z,"Développeur, web fullstack senior",-73.588138,0,5801079576,https://www.adzuna.ca/details/5801079576?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Wabtec,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTA3ODIxOCIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0.Bp8qcdZDisRoi4QmX1kJas1qjtpR19UP95LQhKBjHRc,"Job Description Job Description:\n\nSalary: Director Data & Analytics About KPI: At KPI, youll have the chance to build a career as unique as you are, with the support, inclusive culture, and technology to become the best version of you. And were counting on your unique voice and perspective to help KPI become even better, too. At KPI, our vision is to advance the world through the power of people and technology. Established over 20 years ago in Quebec, KPI is uniquely positioned as a Canadian …",2026-07-15T06:13:00Z,Director Data & Analytics-AI/Directeur des donnes et de l'analyse-IA,-73.588138,0,5801078218,https://www.adzuna.ca/details/5801078218?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,KPI Digital,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMDc3MTY5In0.L4snN4XjCQj2ySi4l45EXFAWZO2D7kGf6xYX0s9COOs,Job Description Job Description Overview We are seeking a Red Seal Certified Heavy Equipment Technician for a mining operation in Northern Quebec. The schedule is 14 on 14 off with room/board in camp and fly in fly out. Successful candidate should have experience on drills and other mining equipment and be able to speak French. $70-80 per hour range based on relevant experience. Extended benefits plan and RRSP match available. Apply today! Requirements -5 plus years heavy equipment technician e…,2026-07-15T06:12:29Z,Heavy Mining Equipment Technician (14 on 14 off),-73.588138,0,5801077169,https://www.adzuna.ca/details/5801077169?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,WORKFORCE Staffing Solutions,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMDcwNjI0In0.FAeD_Sxh2Vx4r-ZKZMDjoYFApD-oVB0KIZGp5hhJa4s,"Job Description Job Description Company Description Ubisoft is a global leader in video games, with teams spread across the world creating original and memorable gaming experiences, from Assassin's Creed to Rainbow Six, Just Dance, and many more. We believe that diversity of perspectives drives progress for both players and teams. If you are passionate about innovation and want to push the boundaries of entertainment, join our adventure and help us create the unknown! Job Description Within Van…",2026-07-15T06:09:37Z,Legal Counsel,-73.588138,0,5801070624,https://www.adzuna.ca/details/5801070624?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Ubisoft,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3RabjZ1Nk04Ukc4Sk15eGJScmM3USIsImkiOiI1ODAxMDcwMTMzIn0.1gJCr0nIKqnKyMZztAp3TJSWM9BdWk7M4hBC9xUhsfc,"Job Description Job Description JOB SUMMARY: The Writer/Translator II produces, translates, updates and manages primarily game-related documents and text content, and may occasionally review and translate documents for the Human Resources, Technology and Marketing departments, in accordance with established procedures and standards. Interacting with various departments in offices across North America, he or she is comfortable writing and translating for a wide range of audiences and purposes, d…",2026-07-15T06:09:26Z,Game Writer/Translator II/Jeu Rédacteur/traducteur II ou rédactrice/traductrice II,-72.496032,0,5801070133,https://www.adzuna.ca/details/5801070133?utm_medium=api&utm_source=e90db681,45.877447,Adzuna::API::Response::Job,Bluberi Gaming Canada Inc,Adzuna::API::Response::Company,"Drummondville, Drummond",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Centre-du-Québec', 'Drummond', 'Drummondville']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTA2OTk1OSIsInMiOiJfdFpuNnU2TThSRzhKTXl4YlJyYzdRIn0.NpxM6OCEY4W9lnMZrGK57rGESSb-QsV2iaU1wxGLgYM,Job Description Job Description Project context: The objective is to demonstrate the ability of distribution tools built on the Genesis platform (EIS) to interact with a large language model (LLM) or agentic AI in a real-world data collection context for generating insurance quotes. The targeted process is auto insurance quotes in Quebec for the Insurance brand. Main responsibilities Coach several teams in the application of technologies for developing business solutions and help them progress …,2026-07-15T06:09:13Z,Tech Lead,-73.506654,0,5801069959,https://www.adzuna.ca/details/5801069959?utm_medium=api&utm_source=e90db681,45.630158,Adzuna::API::Response::Job,Maarut,Adzuna::API::Response::Company,"Montréal East, Montréal",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal', 'Montréal East']",it-jobs,Adzuna::API::Response::Category,IT Jobs,2080.0,2080.0,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMTA2OTcyMCIsInMiOiJUQ2RRNi02TThSR0dnT19uMHJtZGlRIn0.CL_x-0MfNe7KdsclGUlutbqwQ_z_8zoicVjnd-mMxLU,"Job Description Job Description La dynamique de votre équipe : Genetec recherche un Spécialiste du Centre d'Opérations de Sécurité (SOC) pour rejoindre son équipe de sécurité de l'information. Cette équipe collabore avec les équipes métiers et techniques pour protéger Genetec, ses employés et ses clients des acteurs malveillants. Ils surveillent les réseaux et systèmes de Genetec afin d'assurer la sécurité des actifs en enquêtant et en répondant aux incidents potentiels. Chaque jour, en tant qu…",2026-07-15T06:08:52Z,Spécialiste SOC / SOC Specialist (Incident Responder),-73.588138,0,5801069720,https://www.adzuna.ca/details/5801069720?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Genetec,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVENkUTYtNk04UkdHZ09fbjBybWRpUSIsImkiOiI1ODAxMDY5NTY5In0.jHxePDnQeIdjag62JzQ67QXtnbNepIAnKTRJ0DdXlwQ,"Job Description Job Description Description de l'entreprise Chez Gameloft nous créons des moments de joie pour nos joueurs autour du monde à travers des expériences de jeux excitantes. C'est notre mission, et cela l'a été depuis plus de 25 ans. Nous sommes les fiers créateurs d'Asphalt, Dungeon Hunter, Modern Combat et plus de 200 autres super jeux. Il y a un jeu pour tous, et nous nous élargissons maintenant avec des jeux multi-plateforme sur PC et consoles, avec des jeux tels Disney Speedstor…",2026-07-15T06:08:39Z,[Dungeons & Dragons PC-Console] Coordonnateur(-trice) de projet de production - Production Project C,-73.588138,0,5801069569,https://www.adzuna.ca/details/5801069569?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Gameloft Montréal,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVENkUTYtNk04UkdHZ09fbjBybWRpUSIsImkiOiI1ODAxMDYzMDgwIn0.kp-SzAis-Yei7KobcSrQLLSKJU-rpbkQ2C13dw2FzLQ,Job Description Job Description Join our team and experience Audiokinetic! We are looking for a full-time intern for Autumn 2026 to join our Wwise Acoustics team. This person will help create and improve the sound propagation tools offered by the Wwise middleware. What will you do? Sound propagation must be credible to facilitate immersion in a virtual environment. That's why our Wwise Acoustics team is dedicated to providing versatile yet easy-to-use tools for sound designers. By joining our t…,2026-07-15T06:06:46Z,"Intern, Software Development, Wwise Acoustics (Autumn 2026)",-73.588138,0,5801063080,https://www.adzuna.ca/details/5801063080?utm_medium=api&utm_source=e90db681,45.544959,Adzuna::API::Response::Job,Audiokinetic,Adzuna::API::Response::Company,"Montréal, Québec",Adzuna::API::Response::Location,"['Canada', 'Québec', 'Montréal']",it-jobs,Adzuna::API::Response::Category,IT Jobs,,,full_time,contract
