latitude,adref,created,longitude,redirect_url,id,title,description,salary_is_predicted,__CLASS__,category.label,category.__CLASS__,category.tag,location.area,location.display_name,location.__CLASS__,company.__CLASS__,company.display_name,contract_type,contract_time,salary_max,salary_min
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4NzcxMTUzIn0.hs1XtBDon1A5OSlwNIXILUzAc0RI2nGdZN7yJYSpDBc,2026-07-13T06:15:51Z,-73.588138,https://www.adzuna.ca/details/5798771153?utm_medium=api&utm_source=e90db681,5798771153,Senior SQL Developer,"Job Description Job Description We are looking for an experienced SQL Developer for our client. This is a permanent position, remote! Our client is a large fintech firm with a product that you've likely used many times before. You'll have the opportunity to work on an extremely large, internationally used payment platform. Your role will encompass managing, building, planning administrating and maintaining infrastructure services like Systems, Containers, Servers, Data Centers and Storage to en…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Targeted Talent,permanent,,110000.0,95000.0
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODc3MTA5MSIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.GWiqSGqLzDSI99biG4QGhzYp5eC8C8GHqKvBXoHbCrI,2026-07-13T06:15:44Z,-73.588138,https://www.adzuna.ca/details/5798771091?utm_medium=api&utm_source=e90db681,5798771091,Analyste d'affaires TI,"Job Description Job Description Salary: Analyste D'Affaires TI chez Maplr Tu cherches un nouveau dfi en tant quAnalyste d'Affaires TI Montral ? Rejoins-nous chez Maplr, o nous sommes la recherche de talents exceptionnels pour accompagner des projets technologiques innovants et stratgiques qui redfinissent lavenir du Qubec. Qui sommes-nous ? Maplr, cest une aventure humaine et technologique ! Nous connectons les meilleurs talents tech du monde avec des projets innovants qui faonnent lavenir du Q…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maplr,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODc3MTA4NyIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.Qgo1ajhL2L8uYX43MZgIvJSrb6-YFmLCiIR6WK6tA4g,2026-07-13T06:15:43Z,-73.588138,https://www.adzuna.ca/details/5798771087?utm_medium=api&utm_source=e90db681,5798771087,Senior Storage Administrator,"Job Description Job Description Tech Talent International (SI) supplies technical talent to a variety of clients ranging from Fortune 100/500/1000 companies to small and mid-sized organizations in Canada/US and Europe. We currently have a role as a Senior Storage Administrator - L3 Support with our large consulting client, workig onsite at a major financial services client in the downtown Montreal area. Role: Cybersecurity - Senior Storage Administrator - L3 Support Type: Permanent or Contract …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Tech Talent International,permanent,,,
45.630158,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODc3MTA1NSIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.pCITw-Nc64y6RDUFgF0EB9dWFUQGGcdjRHvf3hIA4tQ,2026-07-13T06:15:38Z,-73.506654,https://www.adzuna.ca/details/5798771055?utm_medium=api&utm_source=e90db681,5798771055,Senior Data Developer,"Job Description Job Description We are looking for an experienced data developer to support a new analytics platform in production and contribute to its upcoming release within a large financial services organization. The solution integrates data from multiple systems in an Azure cloud environment and makes it available through a data warehouse using Power BI. The project is progressing in iterations, each delivering value to users, until the planned handover to the operations team in summer 20…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Montréal East']","Montréal East, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maarut,,,2080.0,2080.0
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODc2NzMzMCIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.his3vV2vHbSfDyoC1YXuN3GNzTvjzAQTpsx1CSRL-gU,2026-07-13T06:14:28Z,-73.588138,https://www.adzuna.ca/details/5798767330?utm_medium=api&utm_source=e90db681,5798767330,Senior Systems Engineer,"Job Description Job Description What you'll do The Systems Engineer will provide hands-on experience in design and engineering efforts implementing DevOps Platforms, common set of products and services used across development and infrastructure teams. This includes providing thoughtful leadership on DevOps Platform design, implementation and management, including all necessary tooling. The individual will collaborate closely with Infrastructure Architecture and Operations, Security, Development…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Targeted Talent,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4NzY2ODgzIn0.kTAhrn-ZArOPczC0eQcEZbamEaNjgw9VRNvhTMpcUuo,2026-07-13T06:14:14Z,-73.588138,https://www.adzuna.ca/details/5798766883?utm_medium=api&utm_source=e90db681,5798766883,Architecte de solution TI,"Job Description Job Description Salary: Tu cherches un nouveau dfi en tant qu'Architecte de Solution Montral ? Rejoins-nous chezMaplr, o nous sommes la recherche de talents exceptionnels pour accompagner des projets technologiques innovants et stratgiques qui redfinissent lavenir du Qubec. Qui sommes-nous ? Maplr, cest une aventure humaine et technologique ! Nous connectons les meilleurs talents tech du monde avec des projets innovants qui faonnent lavenir du Qubec. Chez Maplr, chaque mission e…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Maplr,,,,
45.448835,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4NzYzNTU5In0.HTBLY03A81XbmSFXlwGfe0k-KhndfH9lNpEZPjxRSZc,2026-07-13T06:12:32Z,-73.754293,https://www.adzuna.ca/details/5798763559?utm_medium=api&utm_source=e90db681,5798763559,Dveloppeur backend snior (plateforme) | Senior Backend Developer (Platform),"Job Description Job Description Salary: propos dAnyon Systems Anyon Systems est une entreprise spcialise dans le dveloppement d'ordinateurs quantiques situe dans la rgion du Grand Montral, avec une prsence Waterloo, Ontario. Nous travaillons la fine pointe de la technologie pour dvelopper et commercialiser des ordinateurs quantiques supraconducteurs. Lentreprise est en pleine croissance et dispose d'quipes ddies au matriel et au logiciel pour atteindre ses objectifs de R&D. Nous sommes une quip…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Dorval']","Dorval, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Anyon Systems Inc.,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODc2MjUyNCIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.mtc2Kr749GGFp11pg0tg4Wr6lTbScThCBPqTAgMH_Fo,2026-07-13T06:12:06Z,-73.588138,https://www.adzuna.ca/details/5798762524?utm_medium=api&utm_source=e90db681,5798762524,Cloud Analyst [4942],"Job Description Job Description Alteo is looking for a Cloud Analyst for a permanent position based in Montreal. You will play a key role in the design, deployment, management and optimization of the company's cloud solutions. Working with the Infrastructure, Network and Operations teams, you will participate in the implementation of secure, scalable and highly available cloud architectures. Responsibilities: Ensure the administration of the cloud platform with the aim of guaranteeing availabil…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Alteo,permanent,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODc1NTg5NiIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.ZnGcK_5GKXpKxzqgDm0k7l1M1Y05sfNIxr6InipaS9E,2026-07-13T06:08:52Z,-73.588138,https://www.adzuna.ca/details/5798755896?utm_medium=api&utm_source=e90db681,5798755896,Spécialiste d'application en gestion d'entrepôt,"Job Description Job Description En raison des déplacements fréquents liés à ce rôle à travers l’Amérique du Nord, un passeport canadien ou américain valide est requis. Ayant reconnu les avantages du travail à distance, tels que l’amélioration du moral des employés, l’augmentation de la productivité et les effets positifs sur le bien-être des employés ainsi que sur l’environnement, nous sommes fiers d’être une entreprise « digital-first ». Notre environnement de travail axé sur le numérique, com…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Tecsys Inc.,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4NzU1ODI5In0.GsVp3yR8dkFxCw4ZKg5LiOjtXbVdbbrKABl6VTF0Qc8,2026-07-13T06:08:42Z,-73.588138,https://www.adzuna.ca/details/5798755829?utm_medium=api&utm_source=e90db681,5798755829,Analyst - Trading & Commercial Analytics,"Job Description Job Description CWP Energy Solutions operates at the intersection of energy trading, financial optimization, and market intelligence. We help renewable energy producers, battery storage operators, data centers, large energy consumers, and other market participants navigate volatile electricity markets through trading strategies, analytics, and risk management solutions. As we continue to grow, we are looking for a technically strong and commercially minded analyst to support our…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,CWP Energy,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4NzU1NzI0In0.C939vFi0hR-eYC1qEmeWumo70Ij_3CuAi2uEzFwqrPw,2026-07-13T06:08:30Z,-73.588138,https://www.adzuna.ca/details/5798755724?utm_medium=api&utm_source=e90db681,5798755724,Warehouse Management Application Specialist,"Job Description Job Description Due to the frequent travel involved in this role, throughout North America, a valid Canadian or American passport is required. Having recognized the advantages of remote work, such as improved employee morale, increased productivity, and positive impacts on both employee wellbeing and the environment, we are proud to be a digital-first company. Our digital-first work environment, combined with our conveniently located offices and collaborative workspaces, provide…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Tecsys Inc.,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4NzQ4NjM2In0.7buXJkNbpUrLAPHsY1rWFSpBuGuDg1FmddL7XFg2YeY,2026-07-13T06:03:29Z,-73.588138,https://www.adzuna.ca/details/5798748636?utm_medium=api&utm_source=e90db681,5798748636,Systems / Database Administrator [4943],"Job Description Job Description Alteo is seeking a Systems Administrator / DBA for a permanent position based in Montreal. Responsibilities: > Manage system administration to ensure the availability and reliability of the platform Help define technical server requirements in coordination with project teams Ensure the installation and configuration of systems Ensure system administration (e.g., backup, restore, monitoring…) Ensure performance monitoring, analysis, and evaluation Ensure the manag…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Alteo,permanent,,,
45.488241,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODc0ODUxOCIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.fn-w_SYOWfpVg1qWFjoX9K_bLCidxib8zfi_v6GqUVg,2026-07-13T06:03:16Z,-73.468994,https://www.adzuna.ca/details/5798748518?utm_medium=api&utm_source=e90db681,5798748518,Senior Web Developer [4944],"Job Description Job Description Alteo is looking for a Senior Web Developer for a permanent position. The company is located in the Greater Montreal area.  100% Remote - Excellent working conditions  Reporting to the VP of Technology, you will collaborate with teams across software engineering, data science, regulatory, security, and external partners to deliver secure and scalable solutions. You will be responsible for building and delivering production-ready web applications. You will be a co…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Greenfield Park']","Greenfield Park, Champlain",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Alteo,permanent,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODc0ODQ2NyIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.G6_pwYaw3VUwTi42u3XYtm4wKyPvr7Kzy5ql7y9d34s,2026-07-13T06:03:11Z,-73.588138,https://www.adzuna.ca/details/5798748467?utm_medium=api&utm_source=e90db681,5798748467,Senior DevOps [4957],"Job Description Job Description Alteo is looking for a Senior DevOps for a permanent position based in Montreal.  Hybrid: 6 days in the office per month  You will have the opportunity to grow within a multidisciplinary team and contribute to the digital transformation of a large-scale platform, in a dynamic, delivery-focused environment where we work with cutting-edge cloud technologies, all within a modern, flexible, and people-oriented workplace. You will be responsible for implementing and e…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Alteo,permanent,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4NzQ4NDM2In0.dbRglzE0_KxZZgIN_zhXmJ1Bjc_XinszDUAC86fto3k,2026-07-13T06:03:10Z,-73.588138,https://www.adzuna.ca/details/5798748436?utm_medium=api&utm_source=e90db681,5798748436,Senior DevOps Engineer,"Job Description Job Description What you'll do The Senior DevOps Engineer will provide hands-on experience in design and engineering efforts implementing DevOps Platforms, common set of products and services used across development and infrastructure teams. This includes providing thoughtful leadership on DevOps Platform design, implementation and management, including all necessary tooling. The individual will collaborate closely with Infrastructure Architecture and Operations, Security, Devel…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Targeted Talent,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODMyMDA1MyIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.8t6BXGqSMmIigUYniUna_4etklK2IDSLBUvXOvM2oUo,2026-07-12T19:08:21Z,-73.588138,https://www.adzuna.ca/details/5798320053?utm_medium=api&utm_source=e90db681,5798320053,Senior AI Machine Learning Engineer,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging - but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,SAP,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4Mjc4MzA3In0.HO0T2ORRDmEDWyS_UFBnLLLMCC-nTy7cPCCRBnudjPE,2026-07-12T17:59:26Z,-73.588138,https://www.adzuna.ca/details/5798278307?utm_medium=api&utm_source=e90db681,5798278307,AI-First Engineering Intern,"ABOUT US Xsolla is a global commerce company with robust tools and services to help developers solve the inherent challenges of the video game industry. From indie to AAA, companies partner with Xsolla to help them fund, distribute, market, and monetize their games. Grounded in the belief in the future of video games, Xsolla is resolute in the mission to bring opportunities together, and continually make new resources available to creators. Headquartered and incorporated in Los Angeles, Califor…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Xsolla,contract,,52000.0,41600.0
45.877447,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODI3NjAwMSIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.-Nwxjb1ZwbxXxUuWBj2rnes68xuELMHRqqodq1YieRY,2026-07-12T17:57:34Z,-72.496032,https://www.adzuna.ca/details/5798276001?utm_medium=api&utm_source=e90db681,5798276001,Analyste financier – FP&A,"Your professional transformation starts here Are you full of great ideas? Do you dream of building a greener future as part of a company that values your skills and opinions? Are you looking for a flexible employer that will give you the opportunity to grow within the company? This job is for you! À propos du poste Sanimax recrute au nom de son entreprise partenaire, Entosystem, une organisation axée sur l’environnement qui se spécialise dans la production d’engrais organiques et protéiques de …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Centre-du-Québec', 'Drummond', 'Drummondville']","Drummondville, Drummond",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Sanimax,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODI3MDM3MiIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.IiJtUL7HfRHPKjGk3Y4qBvuk6vHZH8ZyaNqwnsbkYVQ,2026-07-12T17:51:49Z,-73.588138,https://www.adzuna.ca/details/5798270372?utm_medium=api&utm_source=e90db681,5798270372,Gestionnaire d'applications TI RH / HR IM Applications Manager,"Job Description: Gestionnaire d'applications TI RH / HR IM Applications Manager English job description follows Description de l'emploi : Vous avez une expérience dans les produits numériques RH, vous avez travaillé à la gestion du cycle de vie complet des applications de systèmes corporatifs clés et vous souhaitez évoluer et développer de nouvelles compétences ? Ce poste est pour vous ! Nous recherchons un Gestionnaire d'applications des Systèmes d'Information pour les Ressources Humaines, qui…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Airbus,permanent,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODI3MDIzMSIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.iQi8kNsZg-SB7JHHHXfj2XQSTYIU6VknJmro0Qv4lyI,2026-07-12T17:51:38Z,-73.588138,https://www.adzuna.ca/details/5798270231?utm_medium=api&utm_source=e90db681,5798270231,Gestionnaire de projets - Livraison Agile (RTE),"Company Description Wepoint is the architect of major transformations for businesses and public sector organizations. We support our clients from strategy through technological implementation, always striving to think beyond the obvious and to act within the framework of Economic, Social, Environmental, and Technological Responsibility (RESET). Our goal is to create new ways of working, new economic models, and smarter environments. In nearly 20 years, we have become one of the key players in d…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Onepoint,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienZZTTRHR1A4UkdBbzRTdmM3ZS1lZyIsImkiOiI1Nzk4MjY5MTQ2In0._DkADEw0wj2yt_jzcn3Ga1aNjhY4PSuGXo8Ss7AbRg0,2026-07-12T17:50:27Z,-73.588138,https://www.adzuna.ca/details/5798269146?utm_medium=api&utm_source=e90db681,5798269146,Analyste de la Valeur Ajoutée Client / Customer Value-Added Analyst,"Job Description: Analyste de la Valeur Ajoutée Client / Customer Value-Added Analyst English job description follows Description de l'emploi : Vous avez une expérience confirmée dans l'analyse de données et la gestion de la performance, vous avez travaillé sur l'amélioration de processus ainsi que la digitalisation, et vous souhaitez évoluer tout en développant de nouvelles compétences ? Ce poste est pour vous ! Le programme d'avions commerciaux A220 recherche un Expert analyste CVAT (Customer …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Airbus,permanent,full_time,,
45.715103,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODI2ODU4NCIsInMiOiJ6dllNNEdHUDhSR0FvNFN2YzdlLWVnIn0.IrgRh14CdYu68n0kuAG9aH6b5he3esFCgNl58NTZ8n8,2026-07-12T17:49:48Z,-73.662377,https://www.adzuna.ca/details/5798268584?utm_medium=api&utm_source=e90db681,5798268584,Réceptionniste,"Description Ce que nous offrons Une ambiance de travail chaleureuse et familiale Des congés de maladie payés RVER Un programme de reconnaissance des employés De la formation continue Et plus encore… Sommaire du poste À titre de réceptionniste, vous serez le cœur de la résidence. Vous serez appelé à accueillir les visiteurs et les résidents et à les diriger. Vous recevrez et acheminerez les appels téléphoniques et vous fournirez des renseignements généraux. Vous appuierez la direction de la rési…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Lanaudière', 'Les Moulins', 'Terrebonne']","Terrebonne, Les Moulins",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Chartwell,contract,,,
45.46055,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODI1MzQ1NyIsInMiOiJ2bUY1NFdHUDhSR2x2N0ZFeTh0WlJnIn0.DypkybaQ5eSOu1Qojbi3Qo8ykl0Xwn722FN2GaI4zKU,2026-07-12T17:40:34Z,-73.83232,https://www.adzuna.ca/details/5798253457?utm_medium=api&utm_source=e90db681,5798253457,NetSuite Solution Engineer,"←Back to all jobs at Mint Green Group Inc. NetSuite Solution Engineer Note To All Interested Candidates: Character matters. Sure, we’re looking for an all-star player who has the chops and the experience to take this role by the horns and run with it. But talent alone doesn’t cut it for us. Our actions are guided by our values of Respect, Commitment, Creativity, Teamwork and Fun. These aren’t just words to us but are values we push ourselves to work by and inspire in others. We’re a passionate …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal', 'Pointe-Claire']","Pointe-Claire, Montréal",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Mint Green Group,,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm1GNTRXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1Nzk4MjUxMTU0In0.D0AOSwwTr66gJksNNiOiuSeobpdR1ikYxzIiLBYEyBs,2026-07-12T17:39:37Z,-73.588138,https://www.adzuna.ca/details/5798251154?utm_medium=api&utm_source=e90db681,5798251154,Spécialiste transformation digitale SIRH / HRIS Digital transformation Specialist,"Job Description: English job description follows Description de l'emploi : Vous avez une expérience en SIRH , vous avez travaillé dans la gestion et l'évolution de processus et systèmes technologiques RH et vous souhaitez évoluer et développer de nouvelles compétences? Ce poste est pour vous! Le programme d'avions commerciaux A220 recherche un.e Spécialiste numérique RH pour rejoindre notre équipe Digital RH basée à Mirabel (Québec, Canada) chargée de soutenir l'activité RH en assurant la maint…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Airbus,permanent,full_time,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm1GNTRXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1Nzk3ODkwNzA1In0.pbYYwfQA3QbweW2TuOZUHgcWt_-zH1I3svm4-g4bxuY,2026-07-12T06:26:16Z,-73.588138,https://www.adzuna.ca/details/5797890705?utm_medium=api&utm_source=e90db681,5797890705,Analyste principal de données / Senior Data Analyst - CX,"Job Description Job Description Aperçu du poste : Genetec recherche actuellement un analyste principal de données pour son organisation dédiée à l'expérience client (CX). Nous recherchons une personne dynamique et réactive, capable de s'épanouir dans un environnement dynamique et animé, et de transformer des données complexes en informations exploitables. À ce poste, le candidat apportera son soutien à l’équipe CX Shared Services (CXSS) en jouant un rôle clé dans l’ensemble du cycle de vie des …",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Genetec,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidm1GNTRXR1A4UkdsdjdGRXk4dFpSZyIsImkiOiI1Nzk3ODkwNjQzIn0.k6wggszD8IQX4NACAdLVJWoxI0ltpQqa7YMcTXaQe8I,2026-07-12T06:26:13Z,-73.588138,https://www.adzuna.ca/details/5797890643?utm_medium=api&utm_source=e90db681,5797890643,Spécialiste - (IBM Maximo / IBM TRIRIGA),"Job Description Job Description TEHORA est présentement à la recherche des spécialistes en gestion des actifs et en gestion immobilière ayant une expérience avec des solutions commerciales reconnues, notamment IBM Maximo ou IBM TRIRIGA . Le ou la spécialiste participera à l’analyse, la configuration et l’optimisation de solutions technologiques permettant d’améliorer la gestion des actifs organisationnels et des infrastructures immobilières. Responsabilités Analyser les besoins d’affaires des c…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,TEHORA,,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzg5MDYxNiIsInMiOiJ2bUY1NFdHUDhSR2x2N0ZFeTh0WlJnIn0.ZlVeHLCthb9yflSn8MMEjnAYBzUH9nKzXKJ8ylqEJj8,2026-07-12T06:26:09Z,-73.588138,https://www.adzuna.ca/details/5797890616?utm_medium=api&utm_source=e90db681,5797890616,Senior C# Full-Stack Developer [4953],"Job Description Job Description Alteo is looking for a Senior C# Full-Stack Developer for a permanent position based in montreal.  Hybrid: 2 days in the office / 3 days teleworking  You will work on diverse projects, leveraging your expertise in both front-end and back-end technologies. You will collaborate closely with designers, product managers, and other developers to deliver robust and scalable applications. Responsibilities: Collaborate in the design, development, and maintenance of high-…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Alteo,permanent,,,
45.544959,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzg5MDU5MCIsInMiOiJ2bUY1NFdHUDhSR2x2N0ZFeTh0WlJnIn0.JyKQJKdAM9gdQNl-wAhE5l_fRuSsZZr4Xi45wyX3xK0,2026-07-12T06:26:06Z,-73.588138,https://www.adzuna.ca/details/5797890590?utm_medium=api&utm_source=e90db681,5797890590,Fullstack Developer (node.js / React),"Job Description Job Description Catallaxy is looking for a talented full-stack developer (node.js) able to quickly develop, deliver and support clean, scalable and high quality code for blockchain applications. You will work closely with the head of product You will have the opportunity to grow inside the organization Job Location : Montreal, Quebec, Canada Job type : Full time Responsibilities: Design, develop, deliver, and support web-based applications and APIs Write maintainable code with e…",0,Adzuna::API::Response::Job,IT Jobs,Adzuna::API::Response::Category,it-jobs,"['Canada', 'Québec', 'Montréal']","Montréal, Québec",Adzuna::API::Response::Location,Adzuna::API::Response::Company,Catallaxy,,full_time,,
