longitude,redirect_url,adref,id,title,salary_is_predicted,created,latitude,__CLASS__,description,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.area,location.__CLASS__,location.display_name,contract_time,contract_type,salary_max,salary_min
-73.480282,https://www.adzuna.ca/details/5761777074?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MTc3NzA3NCIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.9XoX7LoEiEni8P5jitO0VSZV6maUe2ia0bQLx7lAXmg,5761777074,Leader qualité et des technologies de données | Quality Operation Lead and Data Technologies,0,2026-06-12T17:02:57Z,45.531116,Adzuna::API::Response::Job,"Date d’affichag e / Date Posted: 2026-06-12 Pays / Country: Canada Emplacement / Location: CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG À propos de Pratt & Whitney Canada Pratt & Whitney Canada (P&WC) est un leader mondial de l’innovation aérospatiale, dont le siège social est situé à Longueuil, au Québec, depuis 1928. Nous concevons et fabriquons des moteurs d’aéronefs de nouvelle génération qui propulsent la plus grande flotte mondiale d’avions et d’hélicoptères dans les segments…",Adzuna::API::Response::Category,it-jobs,IT Jobs,RTX,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Longueuil']",Adzuna::API::Response::Location,"Longueuil, Champlain",full_time,,,
-73.588138,https://www.adzuna.ca/details/5761757148?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYxNzU3MTQ4In0.L2hNN-HKUzDU-IpRwb82x7sq951FU1yaH9sbErXV5YY,5761757148,GTM Engineer,0,2026-06-12T16:59:33Z,45.544959,Adzuna::API::Response::Job,"(Une version FR suivra) About Vasco Vasco is the revenue context layer for AI agents. We structure your CRM, billing, calls, and support data into a semantic layer where every metric is sourced, every definition is locked, and every answer is deterministic, then build agents that take the manual busywork off people's plates. Our cofounders Guillaume and Seb already built and sold one startup together. This time, they're building the thing that lets a company make good decisions off data it can …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Vasco,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.57522,https://www.adzuna.ca/details/5761743204?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MTc0MzIwNCIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.0pD_c2enOl8VGy71RKCY-7hVOGGevcijqdg4oyyWbpQ,5761743204,"Operations Specialist, Project Management & Sales",0,2026-06-12T16:56:42Z,45.4934,Adzuna::API::Response::Job,"Description What if you could redefine what’s possible? With us, you can. With us, you can. You want Purpose. Growth. Opportunity. People who get it. We are the home of ambitious, passionate, and innovative world shapers. With an unmatched breadth and depth of engineering, advisory and science‑based expertise, our global minds unite to power local solutions. We are pathfinders and impact makers. We are Visioneers. We are WSP. The Opportunity Build the Future with Us As an Operations Specialist,…",Adzuna::API::Response::Category,it-jobs,IT Jobs,WSP,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",full_time,,130800.0,98800.0
-73.754293,https://www.adzuna.ca/details/5761042457?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYxMDQyNDU3In0.WFatiqCLJ-2hnWw3hb50MnGLCtukYIxoXp4u-HUtfpY,5761042457,"Gestionnaire, Fusions et acquisitions TI",0,2026-06-12T01:34:50Z,45.448835,Adzuna::API::Response::Job,"_En fonction du poste, Bombardier offre des politiques de travail flexibles et hybrides._ Pourquoi vous joindre à nous? Chez Bombardier, nous concevons, construisons, modifions et entretenons les avions les plus performants du monde pour les individus, les entreprises, les gouvernements et les entités militaires les plus avisés. Nous réussissons à établir les normes les plus élevées grâce à notre approche centrée sur les personnes, et toujours en définissant l'excellence, ensemble. Travailler c…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Bombardier,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,"Dorval, Montréal",,,,
-73.754293,https://www.adzuna.ca/details/5761042504?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYxMDQyNTA0In0.x6JsEGC64BRNd2_xATVK1SVOIr_uZDZzEOEmBDcem4w,5761042504,"Stagiaire, Core Mthodes (Automne 2026)",0,2026-06-12T01:34:50Z,45.448835,Adzuna::API::Response::Job,"L'innovation est dans notre ADN est-elle dans le vôtre? Bombardier est un leader mondial de l'industrie de l'aviation en créant des avions novateurs qui changent la donne sur leur marché. Ses produits et services fournissent des expériences de calibre international établissant de nouvelles normes en matière de confort-passager, d'efficacité écoénergétique, de fiabilité et de sécurité. Nous sommes une organisation mondiale axée sur la collaboration et l'esprit d'équipe. Votre billet d'embarqueme…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Bombardier,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Dorval']",Adzuna::API::Response::Location,"Dorval, Montréal",,,,
-73.56829,https://www.adzuna.ca/details/5760993720?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDk5MzcyMCIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.vnbqynUSZM-uwuINVzJrchYKEQO6_vDSHQN-pQeHeTQ,5760993720,Spécialiste en assurance qualité logicielle,0,2026-06-12T01:04:44Z,45.50571,Adzuna::API::Response::Job,"Druide informatique est une société spécialisée en intelligence artificielle linguistique depuis 1993. Elle produit et commercialise Antidote, le plus grand logiciel d’aide à la rédaction du français et de l’anglais, ainsi que Tap’Touche, le célèbre logiciel d’apprentissage de la frappe au clavier. Nous sommes à la recherche d’une personne rigoureuse, attentive aux détails et capable d’apprendre rapidement pour occuper le poste de spécialiste en assurance qualité logicielle. Cette personne fera…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Druide informatique,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",full_time,,,
-73.57522,https://www.adzuna.ca/details/5760482930?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYwNDgyOTMwIn0.9A2Ty2L476fCrvgHB2kS2mWZJBoF9rmdXkigmVoQQYk,5760482930,"Senior Infrastructure Specialist, Enterprise Compute and Storage",0,2026-06-11T17:21:28Z,45.4934,Adzuna::API::Response::Job,"Description The Opportunity Build the Future with Us As a Senior Infrastructure Specialist, Enterprise Compute and Storage ; you will play a critical role in ensuring the efficient, secure, and future‑ready operation of WSP’s enterprise compute and storage services across Canada. This senior individual contributor role focuses on performance optimization, service reliability, and infrastructure lifecycle excellence within a large‑scale, global IT environment. Your Impact You will: Ensure the ef…",Adzuna::API::Response::Category,it-jobs,IT Jobs,WSP,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",full_time,,151800.0,114600.0
-73.588138,https://www.adzuna.ca/details/5760480511?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDQ4MDUxMSIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.rpMFidT4eE7IZKhQ4AXcy7vorbitdF-EtBehcJTHuyg,5760480511,Senior Customer Success Manager,0,2026-06-11T17:18:44Z,45.544959,Adzuna::API::Response::Job,"Our Customer Success team is the linchpin of the post-sales customer relationship. By combining deep business and technical savvy, Customer Success keeps MongoDB at the center of our customers’ technology strategy, and ensures every customer can realize the full potential of their investment. We are looking to speak to candidates who are based in Montreal for our hybrid working model. The Role As a Senior Customer Success Manager, you are a highly experienced advisor helping customers navigate …",Adzuna::API::Response::Category,it-jobs,IT Jobs,MongoDB,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.55533,https://www.adzuna.ca/details/5760478325?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYwNDc4MzI1In0.Hq5PT44LNU9eECHwAhBdDdWtHRav6TZBFhw2ikcv9dg,5760478325,Artiste en Rigging - Rigging Artist (MTL),0,2026-06-11T17:18:24Z,45.49865,Adzuna::API::Response::Job,"English version below : À propos de Barnstorm Barnstorm est un studio d’effets visuels nommé aux Emmy Awards et aux VES Awards, avec des bureaux à Burbank, en Californie, et à Vancouver, en Colombie-Britannique. Nous créons des effets visuels photoréalistes pour des productions télévisuelles et des projets destinés aux plateformes de diffusion en continu, couvrant une grande variété de genres. Notre culture repose sur la créativité et la collaboration. Alors que nous poursuivons notre croissanc…",Adzuna::API::Response::Category,it-jobs,IT Jobs,BarnstormVFX,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Verdun']",Adzuna::API::Response::Location,"Verdun, Montréal",full_time,,143520.0,104000.0
-73.588138,https://www.adzuna.ca/details/5760449869?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDQ0OTg2OSIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.K-PPKtAiODyyhENDOuTvBTDc2ff5B7IJKNlzNgdx6WI,5760449869,"Directeur·rice Sénior·e, Développement Logiciel/ Senior Director, Software Development",0,2026-06-11T17:12:57Z,45.544959,Adzuna::API::Response::Job,"*English version will follow* Localisation : Montréal (formule hybride) Ta mission au sein de l’équipe développement logiciel :TouchTunes est à la recherche d’un·e Directeur·rice Sénior·e, Développement logiciel, pour diriger le développement, la livraison et l’évolution de notre plateforme de divertissement musical au sein de nos équipes mobiles, web, back-end et assurance qualité. Relevant de la direction de la technologie (CTO), tu assureras le leadership stratégique et opérationnel de plusi…",Adzuna::API::Response::Category,it-jobs,IT Jobs,TouchTunes,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.57045,https://www.adzuna.ca/details/5760429345?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYwNDI5MzQ1In0.crDfaRg9h1gulYa7U_zTIUPke54zNOMfamEjh8S8u9A,5760429345,"VP, Product & Innovation",0,2026-06-11T17:09:22Z,45.49842,Adzuna::API::Response::Job,"Not your average fintech company As Canada’s leading online lender, Journey Capital is dedicated to helping clients with a collaborative, adaptive, and customer-centric approach. We are setting new benchmarks in the industry by embracing innovation, transparency, and ethical lending standards. About the opportunity We’re hiring a hands-on VP, Product & Innovation to lead product strategy and execution across our lending portfolio. Reporting to the CEO, you’ll own the roadmap, lead 2 Product Man…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Journey Capital,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",full_time,,,
-73.588138,https://www.adzuna.ca/details/5760406983?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYwNDA2OTgzIn0.yMlLLlXMebxbyJRNnaKNxJ1SQ5EEAn9yv9Wdm7hxVms,5760406983,Spécialiste Produit - Product Specialist,0,2026-06-11T17:05:00Z,45.544959,Adzuna::API::Response::Job,"At OneSpan , we specialize in digital identity and anti-fraud solutions that create exceptional and secure experiences. OneSpan est à la recherche d’un(e) Spécialiste produit pour se joindre à son équipe à Montréal. Le ou la Spécialiste produit est responsable du traitement des cas de soutien de niveau 2 pour les produits et services OneSpan qui lui sont assignés, de manière professionnelle, courtoise et réactive. Les cas de niveau 2 ne peuvent généralement pas être résolus par les analystes ou…",Adzuna::API::Response::Category,it-jobs,IT Jobs,OneSpan,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5760395562?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYwMzk1NTYyIn0.ZdNVa1Tu0xiVafF7P-nh7Cla7liBnHsZLyuIjuEKirg,5760395562,"Environnement postes de travail (EUC), Spécialiste serveurs",0,2026-06-11T17:02:45Z,45.544959,Adzuna::API::Response::Job,"Company Description Wepoint is the architect of major transformations for businesses and public sector organizations. We support our clients from strategy through technological implementation, always striving to think beyond the obvious and to act within the framework of Economic, Social, Environmental, and Technological Responsibility (RESET). Our goal is to create new ways of working, new economic models, and smarter environments. In nearly 20 years, we have become one of the key players in d…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Onepoint,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.57419,https://www.adzuna.ca/details/5760371776?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYwMzcxNzc2In0.0VgZMAFcUX377cp4UzfJ9RKp00FFmTpcvtLYZLiPKmk,5760371776,Senior Business Intelligence Engineer,0,2026-06-11T16:58:42Z,45.50408,Adzuna::API::Response::Job,"We offer more than a job, we offer a career! We support our employees to shape their career by encouraging continuing education and investing in training and development. We put our employees at the center of what we do to allow them to grow personally and professionally, with projects and challenges that are motivating and rewarding. We inspire people to do what they are passionate about by believing in integrity, respect and recognition of diversity and community support. We are a dynamic tea…",Adzuna::API::Response::Category,it-jobs,IT Jobs,BFL CANADA Career,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",full_time,,,
-73.588138,https://www.adzuna.ca/details/5760358918?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDM1ODkxOCIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.FgJs9oXK0q3HmykvUOX7RJzPKT0oESMmCqr0m-EblSU,5760358918,Senior Game Designer,0,2026-06-11T16:56:49Z,45.544959,Adzuna::API::Response::Job,"In May 2021, we embarked on a journey to start Haven Studios with a small team and big ambitions. Our goal was to build a studio where we could make the kind of games we’ve always wanted to create – and games we’ve longed to play. We established a culture at Haven grounded in kindness, adaptability and courage that unlocks creativity. Our first new IP for PlayStation is on track to deliver a AAA multiplayer experience with a vision to build a systemic and evolving world focused on freedom, thri…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Haven Interactive Studios,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.57522,https://www.adzuna.ca/details/5760344643?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYwMzQ0NjQzIn0.47TQ-DcUDg_Bjg6FJlyMVJAKqmljQ8q-6yY1Yl3CTjo,5760344643,IT On-site Support Technician,0,2026-06-11T16:54:16Z,45.4934,Adzuna::API::Response::Job,"Description What if you could redefine what’s possible? With us, you can. With us, you can. You want Purpose. Growth. Opportunity. People who get it. We are the home of ambitious, passionate, and innovative world shapers. With an unmatched breadth and depth of engineering, advisory and science‑based expertise, our global minds unite to power local solutions. We are pathfinders and impact makers. We are Visioneers. We are WSP The Opportunity – Build the Future with Us As an IT On‑Site Support Te…",Adzuna::API::Response::Category,it-jobs,IT Jobs,WSP,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",full_time,,92200.0,67000.0
-73.588138,https://www.adzuna.ca/details/5760310657?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDMxMDY1NyIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.tAvYzELWIkR1naNTVby7y0AXO7RgySJQBgJq7qN0IcI,5760310657,Associé(e) directeur(trice) technique en animation (ATD Animation),0,2026-06-11T16:48:33Z,45.544959,Adzuna::API::Response::Job,"Associé(e) directeur(trice) technique en animation (ATD Animation) Les Films Sony Imageworks Québec Inc. est situé sur le territoire traditionnel non cédé des Premières Nations Kanien’keha:ka (Mohawk). Nous nous engageons à respecter les terres ancestrales et à travailler avec les communautés en vue de la réconciliation. Les Films Sony Imageworks Québec Inc. 700, rue Saint-Hubert, bureau 400, Montréal (QC) H2Y 0C1 À temps plein, pour un projet Excellentes compétences de communication en françai…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Sony Pictures Imageworks,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,contract,,
-73.588138,https://www.adzuna.ca/details/5760305447?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDMwNTQ0NyIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.9M-9bupkw7_Rb-jRqa9rAjMp-vYXJTX6f5qvzs1gBpQ,5760305447,Développeur logiciels - Software Developer,0,2026-06-11T16:47:01Z,45.544959,Adzuna::API::Response::Job,"At OneSpan , we specialize in digital identity and anti-fraud solutions that create exceptional and secure experiences. Développeur en tests logiciels Un Développeur en tests logiciels (SDET) occupe un poste hybride qui allie une expertise en génie logiciel à des compétences approfondies en matière de tests. Les DET conçoivent, développent et maintiennent des cadres, des outils et des scripts de test automatisés afin de garantir que les produits logiciels, y compris les microservices et les app…",Adzuna::API::Response::Category,it-jobs,IT Jobs,OneSpan,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,,,
-73.588138,https://www.adzuna.ca/details/5760110466?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMnNNWXVPbVE4UkctSDlhanA4MDREdyIsImkiOiI1NzYwMTEwNDY2In0.7_Iuh6bgg4rJk257vJlXuM7juVA7fS_PM9VRg0HTITI,5760110466,Administrateur(trice) de bases de données MySQL (Support 24/7),0,2026-06-11T12:54:18Z,45.544959,Adzuna::API::Response::Job,"TEHORA est présentement à la recherche d’ un(e) Administrateur(trice) de bases de données MySQL visant à assurer la disponibilité et la stabilité des services critiques, un service de support opérationnel, incluant une capacité d’astreinte 24/7 et le respect de niveaux de service stricts. Sans être exhaustifs, voici les services et livrables que devra fournir la personne retenue : Assurer le support opérationnel des bases de données MySQL dans un contexte de gestion déléguée, incluant les envir…",Adzuna::API::Response::Category,it-jobs,IT Jobs,TEHORA,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.443048,https://www.adzuna.ca/land/ad/5759335713?se=2sMYuOmQ8RG-H9ajp804Dw&utm_medium=api&utm_source=e90db681&v=7698F45975D8B96A336DE1F1758FAC6D48BA5D54,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1OTMzNTcxMyIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.fpDyGTPCGigJIzQDWc5KGqhf7YUkT-k6dsfGP04afmA,5759335713,Analyste fonctionnel SAP - Logistique (LE/SD/MM),0,2026-06-10T22:16:59Z,45.60017,Adzuna::API::Response::Job,"Rejoignez Olymel - Innovation, qualité et développement durable ! Chez Olymel, nous croyons en l’innovation, la qualité et la croissance durable. Nous sommes à la recherche de Analyste fonctionnel SAP - Logistique (LE/SD/MM) pour rejoindre notre équipe dynamique. Si tu es motivé par un milieu de travail actif, que tu aimes collaborer et que tu souhaites contribuer concrètement à l’efficacité et à la qualité des opérations, cette opportunité est pour toi! Pourquoi Choisir Olymel ? Évolution et s…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Olymel S.E.C.,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montérégie', 'Champlain', 'Boucherville']",Adzuna::API::Response::Location,"Boucherville, Champlain",,,,
-73.588138,https://www.adzuna.ca/land/ad/5759334252?se=2sMYuOmQ8RG-H9ajp804Dw&utm_medium=api&utm_source=e90db681&v=3647CB369C3E584F39F2425406DD68548B311C42,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1OTMzNDI1MiIsInMiOiIyc01ZdU9tUThSRy1IOWFqcDgwNER3In0.AedQWLWRuzK0XnjhDyOfrEh1zp72-oL1lMLO0D0yrH8,5759334252,Scientifique senior de données,0,2026-06-10T22:16:14Z,45.544959,Adzuna::API::Response::Job,"Une carrière en tant que scientifique senior de données dans l’équipe Modèles, Technologie et transformation, à la Banque Nationale, c’est agir à titre d'expert en modélisation. C’est par tes compétences en analytique, ton expérience de travail en équipe multidisciplinaire et tes connaissances en modélisation que tu as un impact positif sur l'expérience de nos partenaires et clients. Ton emploi : Collaborer avec différents partenaires pour mener à termes des mandats d'analytique à fort impact. …",Adzuna::API::Response::Category,it-jobs,IT Jobs,Banque Nationale,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.588138,https://www.adzuna.ca/land/ad/5759325629?se=oF5wuemQ8RGYuKKiWj6HNw&utm_medium=api&utm_source=e90db681&v=264A38FA0984B675EC0D83F17BA9F6B1075847DC,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0Y1d3VlbVE4UkdZdUtLaVdqNkhOdyIsImkiOiI1NzU5MzI1NjI5In0.u4CkpmPuwg4sOEBCr3xnjQrgRe1x1cx0qjG9w5n7SzY,5759325629,"Développeuse ou développeur mobile, Connectivité et développement des applications",0,2026-06-10T21:44:57Z,45.544959,Adzuna::API::Response::Job,Nous sommes à la recherche d’une développeuse ou d’un développeur d’expérience à l’aise avec la programmation mobile (Android et iOS) et d’arrière-plan (back-end) requise pour créer une application complète. Vous participerez ainsi au développement et à la conception d’applications destinées aux propriétaires de nos véhicules. Vous devrez chercher loin pour réussir à trouver une scène de développement numérique comme celle de Montréal. Une entreprise multinationale canadienne connaissant une cr…,Adzuna::API::Response::Category,it-jobs,IT Jobs,BRP,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",,permanent,,
-73.546382,https://www.adzuna.ca/land/ad/5759325631?se=oF5wuemQ8RGYuKKiWj6HNw&utm_medium=api&utm_source=e90db681&v=62D6851A8DDE77A7F9B14E7B7821CDB543D3ED38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1OTMyNTYzMSIsInMiOiJvRjV3dWVtUThSR1l1S0tpV2o2SE53In0.1Llviin6qURE9jRRtE6Kcs5MYw4bRQ6Ny48uhBF7gJI,5759325631,Project Lead PAA - Transformation and Special Projects,0,2026-06-10T21:44:57Z,45.544796,Adzuna::API::Response::Job,"Cultivating a shared vision of excellence and achieving the global PAA goals together is interesting to you? Act as a key enabler in promoting a culture where team members seamlessly collaborate, complementing each other's strengths and addressing challenges collectively. In the large PAA spectrum of operations, the candidate will be responsible for crafting the future, executing specific projects and ensuring that the results are captured, the changes are owned by the sponsors and the changes …",Adzuna::API::Response::Category,it-jobs,IT Jobs,BRP,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Anjou']",Adzuna::API::Response::Location,"Anjou, Montréal",,,,
-73.588138,https://www.adzuna.ca/details/5759194071?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJzIjoib0Y1d3VlbVE4UkdZdUtLaVdqNkhOdyIsImkiOiI1NzU5MTk0MDcxIn0.EUI4R0og5Fd5zP4Ez1-y2zxPR8u35h_FEcnGT7XMXoY,5759194071,Backend Software Developer (Payload Planner),0,2026-06-10T18:43:58Z,45.544959,Adzuna::API::Response::Job,"GHGSat offers greenhouse gas detection, measurement, and monitoring services to industrial and government customers around the world. We use our own satellites and aircraft sensors, combined with third-party data, to help industrial emitters better understand, control, and reduce their emissions. GHGSat’s capability is unique: we provide high-resolution, local measurements of atmospheric methane and carbon dioxide concentration from space. This further enables to detect greenhouse gas emitters …",Adzuna::API::Response::Category,it-jobs,IT Jobs,GHGSAT,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.588138,https://www.adzuna.ca/details/5759194080?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1OTE5NDA4MCIsInMiOiJvRjV3dWVtUThSR1l1S0tpV2o2SE53In0.06cf5R5mOSSWmP1lYNQc0DiEhXASyoYy1OUrDFbtXQg,5759194080,Développeur(euse) logiciel backend (“Payload Planner”),0,2026-06-10T18:43:58Z,45.544959,Adzuna::API::Response::Job,"GHGSat offre des services de détection, de mesure et de surveillance des gaz à effet de serre à des clients industriels et gouvernementaux partout dans le monde. Grâce à nos propres satellites et capteurs aéroportés, combinés à des données provenant de tiers, nous aidons les émetteurs industriels à mieux comprendre, contrôler et réduire leurs émissions. La capacité de GHGSat est unique : nous fournissons des mesures locales à haute résolution des concentrations atmosphériques de méthane et de d…",Adzuna::API::Response::Category,it-jobs,IT Jobs,GHGSAT,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal']",Adzuna::API::Response::Location,"Montréal, Québec",full_time,,,
-73.600177,https://www.adzuna.ca/details/5759088086?utm_medium=api&utm_source=e90db681,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1OTA4ODA4NiIsInMiOiJvRjV3dWVtUThSR1l1S0tpV2o2SE53In0.-ftZnTd8hVCek9HyVpomKVUF5eJhhriQiRUFJYXtZMM,5759088086,Conversion Consultant,0,2026-06-10T17:17:40Z,45.485004,Adzuna::API::Response::Job,"The Opportunity Join a fast-growing organization driven by strategic acquisitions! As a Conversion Consultant , you will own the critical ""go-live"" phase, transitioning newly acquired clients from legacy systems onto our core processing platform . If you are a methodical, data-savvy problem solver who loves translating complex data and guiding clients through major software transitions, this is your next step . Compensation: $90,000 CAD / year Work Arrangement: Hybrid (3 fixed days in office: M…",Adzuna::API::Response::Category,it-jobs,IT Jobs,Distro,Adzuna::API::Response::Company,"['Canada', 'Québec', 'Montréal', 'Westmount']",Adzuna::API::Response::Location,"Westmount, Montréal",full_time,,90000.0,85000.0
